髪	1
鬱	1
鬼	1
魂	1
魅	1
魔	1
魚	1
鮮	1
鯨	1
鳥	1
鳴	1
鶏	1
鶴	1
鹿	1
麓	1
麗	1
麦	1
麺	1
麻	1
黄	1
黒	1
黙	1
鼓	1
鼻	1
齢	1
𠮟	1
丑	2
丞	2
乃	2
之	2
乎	2
乘	2
也	2
云	2
亘	2
亙	2
些	2
亞	2
亥	2
亦	2
亨	2
亮	2
仔	2
伊	2
伍	2
伶	2
伽	2
佃	2
佑	2
佛	2
侃	2
來	2
侑	2
俄	2
俐	2
俠	2
俣	2
俱	2
倖	2
倦	2
倭	2
偲	2
傭	2
傳	2
僞	2
價	2
儉	2
儲	2
允	2
兎	2
兒	2
兜	2
其	2
冨	2
冴	2
凉	2
凌	2
凛	2
凜	2
凧	2
凪	2
凰	2
凱	2
函	2
剩	2
劉	2
劍	2
劫	2
勁	2
勳	2
勺	2
勿	2
匁	2
匡	2
卜	2
卯	2
卷	2
卽	2
卿	2
厨	2
厩	2
叉	2
叡	2
叢	2
只	2
叶	2
吞	2
吻	2
吾	2
哉	2
哨	2
哩	2
啄	2
喋	2
喧	2
喬	2
單	2
喰	2
嘉	2
嘗	2
嘩	2
噂	2
噌	2
嚴	2
圃	2
圈	2
國	2
圓	2
團	2
圭	2
坐	2
坦	2
埜	2
埴	2
堯	2
堰	2
堵	2
堺	2
塙	2
增	2
壕	2
壘	2
壞	2
壬	2
壯	2
壽	2
夷	2
奄	2
奎	2
套	2
奧	2
奬	2
姥	2
姪	2
娃	2
娩	2
嬉	2
孃	2
孜	2
孟	2
宋	2
宏	2
宕	2
宥	2
寅	2
寓	2
寢	2
實	2
寬	2
寵	2
將	2
專	2
尖	2
尤	2
尭	2
屑	2
峨	2
峯	2
峻	2
峽	2
崚	2
嵩	2
嵯	2
嶋	2
嶺	2
巌	2
巖	2
巢	2
巫	2
已	2
巳	2
巴	2
巷	2
巽	2
帖	2
帶	2
幌	2
幡	2
庄	2
庇	2
庚	2
庵	2
廟	2
廣	2
廳	2
廻	2
廿	2
弘	2
弛	2
彈	2
彌	2
彗	2
彦	2
彪	2
彬	2
從	2
徠	2
徵	2
德	2
徽	2
忽	2
怜	2
恆	2
恕	2
恢	2
恰	2
悉	2
悌	2
惇	2
惚	2
惟	2
惠	2
惡	2
惣	2
惹	2
惺	2
愼	2
慧	2
憐	2
應	2
懷	2
戊	2
或	2
戟	2
戰	2
戲	2
托	2
拂	2
拔	2
拜	2
按	2
挺	2
挽	2
捧	2
捲	2
捷	2
捺	2
掠	2
掬	2
揃	2
揭	2
搖	2
搜	2
摑	2
摺	2
撒	2
撞	2
撫	2
播	2
撰	2
擊	2
擢	2
攝	2
收	2
敍	2
敦	2
斐	2
斡	2
斧	2
斯	2
於	2
旭	2
昂	2
昊	2
昌	2
昏	2
昴	2
晃	2
晄	2
晋	2
晏	2
晒	2
晚	2
晝	2
晟	2
晦	2
晨	2
智	2
暉	2
暢	2
曆	2
曉	2
曙	2
曝	2
曳	2
曾	2
朋	2
朔	2
李	2
杏	2
杖	2
杜	2
杭	2
杵	2
杷	2
枇	2
柊	2
柏	2
柑	2
柘	2
柚	2
柴	2
柾	2
栖	2
栗	2
栞	2
桂	2
桐	2
桔	2
桧	2
桶	2
梁	2
梓	2
梛	2
條	2
梢	2
梧	2
梯	2
梶	2
棲	2
椀	2
椋	2
椛	2
椰	2
椿	2
楊	2
楓	2
楕	2
楚	2
楠	2
楢	2
楯	2
榊	2
榎	2
榛	2
榮	2
槇	2
槌	2
槍	2
槙	2
槻	2
樂	2
樋	2
樟	2
樣	2
樫	2
樺	2
樽	2
橘	2
橙	2
橫	2
檀	2
檎	2
檜	2
檢	2
櫂	2
櫓	2
櫛	2
櫻	2
欣	2
欽	2
歎	2
此	2
步	2
歷	2
殆	2
毅	2
每	2
毘	2
毬	2
氣	2
汀	2
汐	2
汝	2
汲	2
沌	2
沓	2
沫	2
洛	2
洲	2
洵	2
洸	2
浩	2
浬	2
涉	2
淀	2
淋	2
淚	2
淨	2
淳	2
淵	2
渚	2
渥	2
渴	2
渾	2
湊	2
湘	2
湛	2
溜	2
溢	2
溫	2
滉	2
滯	2
漕	2
漣	2
漱	2
澁	2
澪	2
濕	2
濡	2
瀕	2
瀧	2
瀨	2
灘	2
灸	2
灼	2
烏	2
焚	2
焰	2
煉	2
煌	2
煤	2
熙	2
燈	2
燎	2
燒	2
燕	2
燦	2
燭	2
燿	2
爭	2
爲	2
爾	2
牒	2
牟	2
牡	2
牽	2
犀	2
狀	2
狹	2
狼	2
猪	2
獅	2
獸	2
玖	2
玲	2
珀	2
珂	2
珈	2
珊	2
琉	2
琢	2
琥	2
琳	2
琵	2
琶	2
瑚	2
瑛	2
瑞	2
瑳	2
瑶	2
瓜	2
瓢	2
甥	2
甫	2
畠	2
畢	2
疊	2
疋	2
疏	2
瘦	2
皐	2
皓	2
盃	2
盜	2
盡	2
眞	2
眸	2
瞥	2
矩	2
砥	2
砦	2
砧	2
硯	2
碎	2
碓	2
碗	2
碧	2
碩	2
磐	2
磯	2
祁	2
祇	2
祐	2
祕	2
祢	2
祷	2
祿	2
禄	2
禎	2
禪	2
禮	2
禰	2
禱	2
禽	2
禾	2
秤	2
秦	2
稀	2
稔	2
稜	2
稟	2
稻	2
穗	2
穣	2
穰	2
穹	2
穿	2
窄	2
窪	2
窺	2
竣	2
竪	2
竺	2
竿	2
笈	2
笙	2
笠	2
笹	2
筈	2
筑	2
箔	2
箕	2
篇	2
篠	2
簞	2
簾	2
籾	2
粟	2
粥	2
粹	2
糊	2
紐	2
紗	2
紘	2
紬	2
絃	2
絆	2
絢	2
綜	2
綠	2
綴	2
綸	2
綺	2
綾	2
緋	2
緖	2
緣	2
縞	2
縣	2
縱	2
繡	2
繫	2
纂	2
纏	2
纖	2
羚	2
翔	2
翠	2
耀	2
而	2
耶	2
耽	2
聡	2
聽	2
肇	2
肋	2
肴	2
胡	2
胤	2
脩	2
脹	2
腔	2
膏	2
臟	2
臥	2
與	2
舜	2
舵	2
芙	2
芥	2
芦	2
芭	2
芹	2
苑	2
苔	2
苺	2
茄	2
茅	2
茉	2
茜	2
茸	2
荻	2
莉	2
莊	2
莞	2
莫	2
菅	2
菖	2
菩	2
菫	2
菱	2
萄	2
萊	2
萌	2
萠	2
萩	2
萬	2
萱	2
葡	2
董	2
葦	2
葵	2
葺	2
蒐	2
蒔	2
蒙	2
蒲	2
蒼	2
蓉	2
蓑	2
蓬	2
蓮	2
蔓	2
蔣	2
蔦	2
蔭	2
蕃	2
蕉	2
蕎	2
蕗	2
蕨	2
蕪	2
蕾	2
薗	2
薙	2
薩	2
薰	2
藁	2
藏	2
藝	2
藥	2
蘇	2
蘭	2
虛	2
蝦	2
蝶	2
螺	2
蟬	2
蟹	2
蠟	2
衞	2
衿	2
袈	2
袴	2
裝	2
裟	2
裡	2
裳	2
襖	2
覽	2
訊	2
訣	2
註	2
詢	2
詫	2
誼	2
諄	2
諏	2
諒	2
諺	2
謂	2
謠	2
讃	2
讓	2
豹	2
貰	2
賑	2
賣	2
賴	2
赳	2
跨	2
蹄	2
蹟	2
輔	2
輯	2
輿	2
轉	2
轟	2
辰	2
辻	2
辿	2
迂	2
迄	2
迦	2
迪	2
逗	2
這	2
逞	2
逢	2
遁	2
遙	2
遥	2
遼	2
邑	2
郁	2
郞	2
鄭	2
酉	2
醇	2
醉	2
醍	2
醐	2
醬	2
釀	2
釉	2
釘	2
釧	2
銑	2
鋒	2
鋸	2
錄	2
錆	2
錐	2
錘	2
錫	2
鍊	2
鍬	2
鎧	2
鎭	2
鑄	2
閃	2
閏	2
閤	2
阿	2
陀	2
陷	2
隈	2
險	2
隼	2
雀	2
雁	2
雛	2
雜	2
雫	2
霞	2
靖	2
靜	2
鞄	2
鞍	2
鞘	2
鞠	2
鞭	2
頁	2
頌	2
頗	2
顚	2
顯	2
颯	2
飜	2
饗	2
馨	2
馳	2
馴	2
駈	2
駕	2
駿	2
騷	2
驍	2
驗	2
髮	2
魁	2
魯	2
鮎	2
鯉	2
鯛	2
鰯	2
鱒	2
鱗	2
鳩	2
鳳	2
鳶	2
鴨	2
鴻	2
鵜	2
鵬	2
鷄	2
鷗	2
鷲	2
鷹	2
鷺	2
麒	2
麟	2
麿	2
